05012,YNANEIOF B2011
05013,YNANEIOF B2211
05014,ICBCIL FN N2211
05015,ICBCIL FN N2711
05016,DJ HAIYU SGPS
05017,CMBC N2011A
05018,CMBC N2011B
05019,FWDGP LTD SPCSB
05020,CDB N2111
05021,CDB N2211
05022,EASTAIR B2011
05023,HKINTQD B2012
05024,HARVEST B2211
05025,AGRBK N2111
05026,KINGTALENT GSPS
05027,DANGDAI N2011
05028,AGRBK N2311
05029,WING LUNG N2711
05030,FRANSHION SGPSD
05031,JICZHIXIN B2211
05032,JICZHIXIN B2711
05033,CLP-PF N2911
05034,CHIYU BANK USCS
05036,TIANQI FN N2211
05037,CSCFIN II N2211
05038,CSCFIN II N2711
05039,TIMES CHN N2303
05040,BINHAI B2011
05041,ORIENT HZ B2211
05042,SZ INTL SPCS
05043,SHACOMBNK N2711
05044,YANKUANG B2011
05045,MULPHAMTN N2012
05046,BOCOM N2012
05047,BOCOM N2212
05048,HKINTQD B2212
05049,CCB N2012A
05050,CCB N2212
05051,CCB N2012B
05052,ANTONOIL N2012
05053,NJ YANGZI B2212
05054,NJ YANGZI B2712
05055,CINDA FIN N3712
05056,CZ INTL B2012
05057,GSTOURISM B2012
05058,CGNPC INT B2211
05059,CGNPC INT B2711
05060,CKI FIN B2412
05061,HT INTL B2012
05062,CDCCIC B2712
05063,SDIS XINH B2106
05064,VCREDIT N2106
05065,XINXING B2012
05066,CITBK B2012A
05067,CITBK B2212A
05068,CITBK B2012B
05069,CITBK B2212B
05070,WUHAN SOA N2012
05071,CIFI HLDG SPCSB
05072,YZ URBAN N2012
05073,UGAOXIN B2012
05074,HCG N2012
05075,CHARM LGT N2712
05076,CHARM LGT N2012
05077,CHARM LGT UGPS
05078,LUSO BANK N2712
05079,CM BANK N2206
05080,CDB N2212
05081,HANRUI OS B2012
05082,SP MTN FN N2801
05083,CITIC LTD N2307
05084,CITIC LTD N2801
05085,WHARFREIC N2801
05086,TIMES CHN N2101
05087,LF BOND18 N2301
05088,CQHCCT B2207
05089,BLUESTAR SGPS A
05090,CHANG DEV B2111
05091,TENCENT N2301A
05092,TENCENT N2301B
05093,TENCENT N2801
05094,TENCENT N3801
05095,ZY SINCER B2101
05096,LDR GOAL SGPS
05097,ROSYDELTA N2301
05098,GX FN INV B2101
05099,CONCORDNE N2101
05100,KUNZHI B2105
05101,VKEREHK N2305
05104,CGWIH III N2305
05105,ANSTEEL B2305
05106,COGO FIN N2106
05107,FPC CAP B2505
05108,CM BANK N2106
05109,TIMES CHN N2106
05111,CCB N2106
05112,CCB N2306
05114,BOCL N2106
05115,BOCL N2306
05116,CEBHK N2106
05117,JZBD B2106
05118,ICBC ASIA B2106
05119,ICBC ASIA B2306
05122,GRNL GLB N2109
05123,HORSE GAL N2106
05125,FE HORI N2107
05126,HUARONG17 N2107
05127,HUARONG17 N2307
05128,LEGEND FT N2107
05129,CDBL FND2 N2107
05130,SF HLDG N2307
05131,SINOOCEAN N2107
05132,GSHA TOUR B2108
05133,TRD HOR N2108
05134,CMHI FIN N2308
05135,CMHI FIN N2808
05136,MENGNIU B2308
05137,BOCL N2108
05138,KWG GROUP N2108
05139,WUHAN RE B2108
05140,SANDS N2308
05141,SANDS N2508
05142,SANDS N2808
05143,TUSPARK B2108
05144,NIMBLE B2008
05145,BCEG HK B2108
05146,ZJ BARON B2108
05147,FUFENG B2108
05149,LINGANG N2109
05150,HUAFA18I B2109
05151,CHALCOHKI B2109
05152,GRANDA B2109
05153,CGNPC INT B2309
05154,CGNPC INT B4809
05155,CICC16MTN N2109
05156,CEHL N2109
05157,CQWS DEV B2109
05158,ANHUI THG B2109
05159,SINOPEC N2309
05160,SINOPEC N2509
05161,SINOPEC N2809
05162,SINOPEC N4809
05163,BOCHK NCSCS
05164,POLY RE B2309
05165,EXP LEAD B2109
05166,CSGIF BVI N2309
05167,CSGIF BVI N2809
05168,INVENTIV N2109
05169,INVENTIV N2109B
05170,AIA GROUP N2109
05171,CEBHK N2109
05172,XINGSHENG B2109
05173,CCB N2109
05174,SCIG INTL N2109
05175,SPD BK N2109
05176,SIHC INTL N2109
05177,SIHC INTL N2309
05178,CM BANK N2109
05179,CM BANK N2309
05180,ADBC B2109
05181,CSSC ONE B2109
05182,CSSC TWO B2309
05183,MAOYE INT N2009
05184,ZHENROPPT N2101
05185,BI HAI N2203
05186,ANHUI INV B2110
05187,YLDKING N2110
05188,ZIJIN CAP N2110
05189,WEIFANG B2110
05190,JIAYUAN N2010
05192,SDG FIN I B2110
05193,SPIC LUX B2110
05194,SPIC LUX B2310
05195,SPC CEN N2010
05196,OCNWDE D3 N2110
05197,TZ URBAN B2111
05198,SOAR WISE N2111
05199,CNCB INTL UCS B
05201,CDAPXC B2207
05203,BOCOM N2205
05204,BEA UCS B
05205,RADIANT GSPCS
05206,CDHT INV N2111
05207,SHKP(CM)L GSPCS
05208,SINOCHEM N2205
05211,MTRC(CI) N3205
05213,BJ GAS SG N2205
05214,NANYANG NCSCS
05217,SE GLOBAL N2206
05218,FE HORI PCS B
05220,DIANJIAN H SGPS
05221,FWD GP LTD SPCS
05223,HNXJ NAD B2111
05226,ICBC(HK) N2206
05227,MTR CORP N4706
05229,FRANSHION SGPSB
05230,CDBL FND1 N2111
05231,SP MTN N2407
05232,CSCEC II N2207
05233,CSCEC II N2707
05236,BOCL N2207
05238,SPD BK N2207
05239,HUAYUAN N2111
05240,WISDOM GL SPCS
05241,STRAT B2207
05242,ENNENERGY B2207
05244,C RAILWAY N2207
05245,CAPCO FC N2707
05246,JIUDING G B2007
05247,YCTL CAP B2007
05248,SDEN AU B2007
05249,CH BANK N2707
05250,CLIO HK B2707
05251,OCNWDE17 N2007
05252,MTR CORP N4707
05253,CDBL FND2 N2008
05254,CDBL FND2 N2208
05255,SH PORT G B2108
05256,SH PORT G B2208
05257,CNLP N2008
05258,CCTI N2208
05259,HUIYUAN N2008
05260,GRNL GLB N2008
05261,CIFI HLDG SPCS
05262,PHX LEAD GPCS
05263,ZT INTL17 B2008
05264,CGWIH III N2008
05265,CGWIH III N2208
05266,CGWIH III N2708
05267,SHK&CO N2209
05268,CMBC N2009
05269,CMBC N2209
05270,LSD BND17 N2209
05271,SINOPEC N2009
05272,SINOPEC N2209
05273,SINOPEC N2709
05274,SINOPEC N4709
05275,FIRST FZ B2011
05276,SINOOCEAN PSGCS
05277,INVENTIVE N2009
05278,HKREDSTAR B2209
05279,WYNN MAC N2410
05280,WYNN MAC N2710
05281,INDSTRLB N2111
05282,KWGGROUP N2209B
05283,AMTD GRP N2009
05284,EASTCRT N2009
05285,MTR CORP N4709
05286,TIANJIN B2009
05287,YUZHOU SPS
05289,FRANSHION N2406
05290,N LIONBRG N2010
05291,OCT ASIA SGPCS
05292,JINKE PPT N2106
05293,YIHUA OVS N2010
05294,BOCL N2011B
05295,CDBL FND1 N2304
05296,CDBL FND1 N2710
05297,MDJ CIG N2206
05298,CEBHK N2206
05299,PRESS MTL N2210
05300,CYPI BVI1 N2111
05301,CYPI BVI2 N2111
05303,SDSC GFIN SGPCS
05307,HUARONG F N2111
05308,HUARONG F N2611
05309,GRNL GLB N2206
05310,SKYFAME B2609
05311,SKYFAME B3311
05313,CMBLEMTN1 N2111
05314,CDXC INV B2111
05316,DAHSING B N2611
05320,UNITED LB B2112
05323,GZ SILK R B2112
05324,SPIC2016 B2112
05325,SPIC2016 B2612
05327,YNANEIOF B2112
05333,CHARM LGT N2612
05340,CIFI HLDG N2201
05341,LOGAN GRP N2201
05342,KWG GROUP N2201
05343,NWCL N2701
05346,BOCL N2011A
05347,FRANSHION SGPCS
05348,STANC PSCCSC
05349,TAIKANG B2201
05351,FWD LTD SPCS
05352,GOHL CAP N2701
05354,HUARONF17 UGPS
05355,CDB N2201
05356,CDB N2701
05357,CDB N3701
05359,CDB N2401
05361,YUZHOU N2201
05364,BL SKYVIEW SPS
05365,NUOXI CAP B2106
05366,MENGNIU B2407
05367,SKYFAME B2609B
05369,BOCL N2202
05372,CHINA SCE N2304
05374,ICBC(HK) N2202A
05375,ICBC(HK) N2202B
05377,PROVENGLY N2202
05378,PROVENGLY N2702
05379,SKYFAME B3311B
05381,GET INTL B2207
05383,CITIC LTD N2202
05384,CITIC LTD N2702
05385,FRANSHION N2203
05388,CDB HK N2203
05390,CALC BD3 B2203
05391,CALC BD3 B2403
05394,CH RE FIN N2203
05396,CINDA FIN N2203
05397,CINDA FIN N2403
05398,CINDA FIN N2703
05399,SC COMMU B2111
05400,CHINA SCE N2203
05403,KWG GROUP N2209
05404,LENOVO N2203
05406,AZURE NVA N2203
05407,AZURE NVA N2703
05410,EMPEROR N2203A
05411,EMPEROR N2203B
05412,GREENLAND B2107
05416,ICBCIL FN N2204
05418,NWD (MTN) N2907
05421,SINOPEC N2204B
05422,SINOPEC N2704
05423,SINOPEC N4704
05425,RH INT FN GSPS
05427,CITIC SEC N2204
05431,BOCL N2204A
05432,BOCL N2204B
05433,BOCL N2704
05434,ZHEJIANG B2204
05437,CCB LIFE CT2CS
05438,CHALCO CH B2204
05440,HUARONG17 N2104
05441,HUARON17 N2204A
05442,HUARON17 N2204B
05443,HUARONG17 N2704
05444,HUARONG17 N4704
05445,TIMES CHN N2204
05446,WANT WANT B2204
05447,FRANSHION N2907
05448,RONGSHI N2205
05449,RONGSHI N2705
05450,BOCL N2111
05451,BOCL N2311
05452,EBSHKBVI N2111
05453,SPIC2018 SGPCS
05454,KWG GROUP N2011
05455,ADBC B2111
05456,GUANGSHA N2011
05457,YNANEIOF B2111
05458,TIMES CHN N2011
05460,HAICHUAN B2111
05461,YANCOAL B2111
05462,CSC FIN SGPS
05463,REDSUNPPT N2012
05464,EASTCRT N2112
05465,BAORONG N2112
05466,GEPIC B2112
05467,WH METRO SPS
05468,NWCL N2312
05469,HZ FUYANG B2112
05470,SDIS XINH B2112
05471,PWRCN RE N2112
05472,FRANSHION SGPSE
05473,CITIC SEC N2112
05474,HB CONST B2112
05475,STANCHART B2411
05476,VKEREHK N2403
05477,CDB N2112
05478,CDB N2312
05479,CDB N2212A
05480,ZHUJI DEV B2112
05481,JINAN HT B2112
05482,HTSEC B2312
05483,HTSEC B2312B
05484,NUOXI CAP B2112
05486,GZ METRO N2112
05487,ZHOUSHAN B2112
05488,CQ NANAN B2206
05489,SX C INV B2112
05490,SI FA INV B2112
05491,EASTCRT N2112B
05492,BAOJI INV N2112
05493,CDCCIC B2112
05494,YUYAO EDZ B2112
05495,YC HT INV N2112
05496,ZZ METRO B2112
05497,XINHU BVI N2112
05498,WUHAN FIN N2112
05499,CIFI HLDG N2103
05501,SINOPEC N2504
05502,SINOPEC N4504
05503,CERCGO B2204
05504,SHAANXI B2112
05505,CLP-PF N2505
05507,CNOOCF15A N4505
05508,CNOOCF15U N2505
05509,CDUCI B2012
05511,KUNLUN N2505
05512,SD COM B2112
05513,YZ ETDZDC B2206
05515,CDB HK N2101
05516,PROVENHNR B2505
05518,GUOTAI JA N2201
05519,CGNPC INT B2505
05521,BSAMHK N2505
05524,DAHSING B N2901
05526,CHINA SCE N2101
05528,STANCHART B2506
05530,SHACOMBNK N2901
05533,BOCOM LM N2201
05534,KM DCI N2206
05535,LS FIN B2506
05536,BOCOM LM N2401
05538,BOCL N2506
05542,TENCENT N3507
05545,GRNL GLB N2010
05546,CMBWL NCSCS
05547,ZHAOHAI B2007
05548,CCBL CORP N2007
05550,COSL SG N2007
05551,COSL SG N2507
05552,MINMET FN B2007
05553,MINMET FN B2507
05554,CM FIN N2008
05555,CM FIN N2508
05556,CAR INC N2102
05557,OCNWDE15 N2008
05558,SH ELE PW B2008
05559,GREENTOWN N2008
05560,AZ ORB II N2008
05561,YUZHOU N2201B
05562,LENOVO B2401
05563,CDB N2201B
05564,CSCI FN15 B2009
05565,SP MTN N2509
05566,ICBC N2509
05567,SKYFAME B3111B
05568,CNCLN ERG B2511
05569,KM TRA N2206
05570,XJ TRANS B2206
05571,ICBCILFN N2011
05572,XIANGYU B2206
05573,CDB N2201C
05574,CSCEC FN N2011
05575,SC RLY B2206
05576,HUARONG F N2011
05577,HUARONG F N2511
05578,CNLP B2406
05579,CDB N2401B
05580,SKYFAME B2409B
05581,CRCC CA GPS
05582,NWD (MTN) N2211
05583,BEA UCS
05584,ZZ TRAN B2206
05585,LS INTL B2206
05586,GZ METRO N2012
05587,GRAM INTL B2011
05588,CDB N2901
05589,JOHNSON E N2407
05591,BABA N2111B
05592,BABA N2411B
05593,BABA N3411B
05594,CEL DYNAS N2906
05595,CQ CASIN B2204
05596,ZY SINCER B2406
05597,UNIGROUP B2012
05598,TOP LUX B4012
05599,WANDA OVR B2207
05600,CHINA OVS B2301
05601,SDIS XINH B2101
05602,SKYFAME B3211
05603,JINGRUI N2207
05604,SP MTN FN N2601
05606,XINGSHENG B2207
05607,KWG GROUP N2403
05608,DL DETA N2207
05609,AGRBK N2207
05610,CRCC B2101
05611,CITIC LTD N3602
05612,CITIC LTD N4102
05613,CRRC CORP B2102
05614,OVPH LTD GPCS
05615,BEDU N2207
05616,BOCL N2103
05617,CGWIH IV B2407
05618,AIA GROUP N4603
05619,CARNIVAL B2103
05620,CGWIH IV UGPS
05621,AZORB III N2103
05622,HONGHUA N2208
05623,SINOOCEAN N2908
05624,DEXIN CH N2108
05625,MEILUN N2204
05626,SKYFAME B2509
05627,SINOPEC N2408
05628,SSLIFE N2104
05629,SSLIFE N2604
05630,CITIC LTD N3604
05631,CITIC LTD N4604
05632,SINOPEC N2908
05633,MYS SGB C2604
05634,MYS SGB C4604
05635,SINOPEC N4908
05636,SINOPEC N2105
05637,SINOPEC N2605
05638,SINOPEC N4605
05639,CERCGH B2104
05640,HKE FIN N2605
05641,PROVENHNR B2605
05642,CD ECI B2208
05643,DX VOYAGE B2408
05644,RAILTRNST B2105
05645,DFZQ B2208A
05646,DFZQ B2208B
05647,ICBCIL FN N2105
05648,ICBCIL FN N2605
05649,STATEGRID N2105
05650,STATEGRID N2605
05651,STATEGRID N2205
05652,STATEGRID N2505
05654,SHK&CO N2105
05656,CCBL1CORP N2105
05657,HANHUI B2208
05658,QDJM UDI B2208
05659,CDB N2106A
05660,CDB N2606
05661,CDB N2106B
05662,361 INT N2106
05664,HUARONG F N2106
05665,HUARONG F N2606
05667,MTRC(CI) N4606
05669,CSCEC II N2106
05670,MTR CORP N4606
05671,CITIC LTD N2112
05672,CITIC LTD N2606
05674,MTRC(CI) N4606B
05677,ABCL GLRY N2106
05684,SZEW B2107
05685,LINK FIN N2607
05686,ICBC ASIA NCSCS
05687,RH INT FN N2107
05688,MINMET FN B2107
05689,MINMET FN B2607
05692,C RAILWAY N2607
05693,MTR CORP N4607
05694,CDBI TRS N2108
05696,SS100 B2108
05699,CQ NANAN B2608
05700,FJZHNLNG N2208
05701,CR LAND N2402
05704,NUOXI CAP B2201
05705,YANKUANG B2201
05706,CELESTIAL GSPCS
05707,TIBET FIN B2208
05708,AIA GROUP N4403
05709,TSR GEN N2110
05711,SE GLOBAL N2110
05712,SINOOCEAN N2204
05713,CISI FIN B2008
05714,CD ETDZ B2209
05716,TJLG INV N2208
05717,JINGRUI N2007
05719,YUZHOU N2302
05720,HYSAN MTN N2909
05721,SINOPEC N2404
05722,CMOC CAP B2202
05723,SUZHOU CT B2209
05724,HKMC FRN N2201
05725,SANDS N2308B
05726,HLP FIN N2104
05727,SANDS N2508B
05728,BOCOM LM N2409A
05729,BOCOM LM N2409B
05730,ZZ JLJ GP B2209
05731,AZURE NVA N2111
05732,LOGAN GRP N2406
05733,SANDS N2808B
05734,SHA PG B2409
05736,CHAMP SIN SPCSA
05737,CHAMP SIN SPCSB
05738,CNOOC F14 N2404
05739,CNOOC F14 N4404
05741,SHA PG B2909
05742,STATEGRID N2405
05743,STATEGRID N4405
05744,CHANG DEV B2209
05745,CHALCO CH SGPS
05746,CHINA OVS N2405
05747,WHARFREIC N2409
05748,CINDA FIN N2405
05749,TOWNGAS PSGSB
05750,ICBCMACAU N2909
05751,CEDSI B2202
05753,HTISEC B2110
05755,CH AGRI-P N2409
05758,HKMC FRN N2402
05760,CHINA OVS N3406
05761,AIR AUTH N2902
05762,ZHENROPPT N2108
05763,GHKF N2406
05764,TIMES CHN N2202
05765,CIFI HLDG N2302
05766,20191WST N5008
05769,GRNL GLB B2407
05770,JX RAIL B2202
05772,HKSTP N2407
05773,CINDA FIN N2202
05775,CINDA FIN N2402
05776,CITIC PAC N2401
05780,EXIMCHINA N2407
05781,FEC FIN PERP
05782,SINOOCEAN N2407
05783,CINDA FIN N2902
05785,GLP HOLD N2402
05786,CR LAND N2902
05787,CR LAND N2408
05793,FWDGP LTD CS
05794,LINK FIN N2409
05796,CHARM LGT N2409
05798,YUZHOU N2402
05802,CCB B2902
05803,FWD LTD N2409
05807,SHKP(CM)L N2902
05809,BOCOM B2610
05810,HKMC FRN N2402B
05811,KWG GROUP N2309
05813,HLAND MTN N2903
05814,ENN CE N2102
05818,E-HOUSE N2102
05819,CR LAND N2910
05821,SKYFAME B2409
05823,KING PWR N2411
05826,NEXTEER N2111
05828,BOCL N2411
05830,YUZHOU N2310
05831,CNCB INTL N2902
05834,GUORUI PT N2202
05837,REDSUNPPT N2103
05840,ICBCIL FN N2203
05841,ICBCIL FN N2403
05843,BABA N2111
05844,BABA N2411
05845,BABA N3411
05846,LEAD AFFL N2911
05850,CDBL FND1 N2412
05851,ZHAOJIN N2203
05852,VKEREHK N2406
05853,GTJA HOLD B2203
05855,SKYFAME B3111
05856,NWD FIN GSPCSA
05857,TUSPARK B2103
05859,HUARONG F N2501
05861,AMTD GRP N2203
05863,SHENHUA B2501
05865,CDB HK N2111
05867,HAITNG FN B2007
05869,SINOOCEAN N2702
05873,TENCENT N2502
05875,HKINTQD B2502
05876,AMTD GRP N2209
05877,CDBL FND2 N2203
05878,ZHENROPPT N2203
05879,AIA GROUP N2503
05880,CGXCIG B2209
05881,MTRC(CI) N2611
05883,GTJA SEC B2203
05885,PETRONAS N2203
05886,PETRONAS N2503
05887,PETRONAS N4503
05888,GRNL GLB N2203
05889,XINHU BVI N2203
05891,CITIC LTD N3504
05894,MYS SSB C2504
05895,MYS SSB C4504
05897,CINDA FIN N2504
05898,CQ ENERGY N2203
05899,SINOPEC N2204
05900,CSP FIN N2301
05901,JOY TREA B2403
05902,BEA N2611
05903,JOY TREA B2903
05904,C RAILWAY N2302
05905,HKMC FRN N2403
05906,SUN EXP N2203
05907,XJ FN INV B2203
05908,CITIC TEL B2503
05909,AZURE ORB N2303
05912,BOCOM N2203
05913,AIA GROUP N2303
05914,BOCOM N2403
05915,HKMC FRN N2103
05916,POLY RE B2403
05917,SMARTONE N2304
05920,CHALCO HKI SPSC
05922,HUAYUAN N2109
05923,CNPC GEN N2304
05924,FPC TREAS B2304
05925,CIFI HLDG N2403
05926,CHINA EDU B2403
05927,BRT GAL B2111
05928,ZHENROPPT N2301
05929,SINO CAP N2304
05930,SINO CAP N4304
05931,VERTEX B2404
05932,MEI NIAN N2104
05933,MMET LAND B2304
05935,SX XXQH B2206
05936,LINK 2019 B2404
05937,CN BRIGHT B2204
05938,HKMC N2010
05940,PBG INV N2104
05941,CNOOC F13 N2305
05942,CNOOC F13 N4305
05943,JINGRUI N2110
05944,AIA GROUP N2904
05945,CRCC YX N2305
05946,HB CONST B2204
05947,CAIYUN II B2204
05948,CHINA SCE N2404
05950,GE RETAIL N2305
05951,JZBD B2206
05952,XJ TRANS B2204
05953,JISCO B2204
05954,STATEGRID N2305
05955,STATEGRID N4305
05957,TENCENT N2404
05958,MTR CORP N4306
05959,CDUCI B2209
05960,TENCENT N2404B
05961,TENCENT N2604
05962,TENCENT N2904
05963,TENCENT N4904
05964,REDSUNPPT N2204
05965,BOCL N2204C
05966,AVIC IFI B2309
05967,BOCL N2204D
05968,BOCL N2210
05969,BOCL N2104D
05970,CMB ILM N2407
05971,CMB ILM N2907
05972,CNOOC CF1 N2310
05973,CNOOC CF1 N2010
05974,BOCL N2404
05975,SP MTN N2310
05976,HF19 I B2407
05977,CGNPC INT N2407
05979,SINOPEC N2310
05980,SINOPEC N4310
05981,SINOPEC N2010
05982,BOCL N2904
05983,SWSI B2104
05984,CHINA TP N2310
05985,XF BVI B2206
05986,STANC PSCCSD
05987,REDSUNPPT N2210
05988,CHINA OVS N2310
05989,CHINA OVS N4310
05990,XIHUI I B2204
05991,HKMC N2104
05992,SHUIFA B2209
05993,LUYE PHA B2407
05994,PROSP RAY N2311
05995,CGWIH III N2110
05996,NUOXI CAP B2210
05997,NEW MOMEN B2107
05998,YUYAO EDZ B2204
05999,GSHA TOUR B2207
06000,IFC DEV N2904
06001,TF AQUA B2201
06002,GUOHUI B2207
06005,TY SOIG B2207
06006,HUAIAN TH B2209
06008,ICBC(HK) N2409
06009,HUAIAN WC N2204
06010,ICBC(HK) N2209B
06011,CTNA INV B2405
06012,ICBC(HK) N2109
06013,ICBC(HK) N2209A
06014,CICCMTN N2205
06015,WXAT B2409
06016,CICCMTN N2205B
06017,CAR INC N2205
06018,ZHAOBING B2209
06019,SUNNY OPT B2301
06020,BEA UCS C
06021,PTEROSAUR B2409
06022,WH METRO N2409
06023,WANDA PPT B2401
06024,DAFA PPT N2107
06025,MTRC(CI) N2902
06026,MGM CHINA N2405
06027,JOY TREA B2409
06028,MGM CHINA N2605
06029,NWD (MTN) N2102
06030,CITIC SEC
06033,TELECOM DIGIT
06036,APEX ACE HLDG
06038,G & M HLDGS
06049,POLY PPT DEV
06055,CTIHK
06058,CISI FIN
06060,ZA ONLINE
06063,LOTUS HORIZON
06066,CSC
06068,WISDOM EDU INTL
06069,SHENGYE CAPITAL
06078,HYGEIA HEALTH
06080,WING CHI HLDGS
06083,WORLD-LINK LOG
06088,FIT HON TENG
06090,CENTURION CORP
06093,HEVOL SERVICES
06098,CG SERVICES
06099,CMSC
06100,TALENT LIEPIN
06108,NEW RAY MEDIC
06110,TOPSPORTS
06111,DAFA PPT
06113,UTS MARKETING
06116,LA CHAPELLE
06117,RIZHAO PORT JR
06118,AUSTAR
06119,TIAN YUAN GP
06122,JIUTAI RCB
06123,YTO EXP INTL
06128,EARTHASIA
06133,VITAL INNO
06136,KANGDA ENV
06138,HARBIN BANK
06139,JINMAO HOTEL-SS
06158,ZHENRO PPT
06160,BEIGENE
06161,TARGET INS
06162,TR INTERIORS
06163,GEMILANG INTL
06166,CHINA VAST
06168,CHINA U-TON
06169,YUHUA EDU
06178,EB SECURITIES
06182,TWINTEK
06183,CH GREENFRESH
06185,CANSINOBIO-B
06186,CHINA FEIHE
06188,BJ DIGITAL
06189,ADWAY
06190,BANKOFJIUJIANG
06193,TAILAM TECHCON
06196,BANKOFZHENGZHOU
06198,QINGDAO PORT
06199,BANK OF GUIZHOU
06288,FAST RETAIL-DRS
06750,PRC B2211
06751,PRC B2711
06752,PRC B2310
06753,PRC B2810
06754,PRC B4810
06755,PRC B2212B
06756,PRC B2412
06757,PRC B2912
06758,PRC B3912
06805,KIMOU ENVIRON
06806,SWHY
06808,SUNART RETAIL
06811,TAI HING GROUP
06812,WINSON HLDGS HK
06816,PROSPER CONS
06818,CEB BANK
06819,INTELLICENTRICS
06820,FRIENDTIMES
06822,KING'S FLAIR
06823,HKT-SS
06826,HAOHAI BIOTEC
06828,BG BLUE SKY
06829,DRAGON RISE GP
06830,HUAZHONG IN-V
06833,SINCO PHARMA
06836,TIANYUN INT'L
06837,HAITONG SEC
06838,WINOX
06839,YUNNAN WATER
06855,ASCENTAGE-B
06858,HONMAGOLF
06860,FINGERTANGO
06862,HAIDILAO
06865,FLAT GLASS
06866,ZUOLI M-FIN
06868,TENFU
06869,YOFC
06877,CLSA PREMIUM
06878,DIFFER GROUP
06880,TEMPUS HOLD
06881,CGS
06882,EGL HOLDINGS
06885,JINMA ENERGY
06886,HTSC
06888,FREETECH
06889,DYNAM JAPAN
06890,KANGLI INT HLDG
06893,HINSANG GROUP
06896,GOLDEN THROAT
06898,CHINA ALUMCAN
06899,OURGAME
06908,HONGGUANG LIGHT
06918,KIDZTECH
06919,RENRUI HR
06928,TOMO HOLDINGS
06933,SINO-ENTERTAIN
06958,ZHENRO SERVICES
06966,C WAN TONG YUAN
06968,GANGLONG CHINA
06969,SMOORE INTL
06978,IMMUNOTECH-B
07200,FL2 CSOP HSI
07205,FL2SAMSUNGHSI
07221,FL2CAMDXNHSI
07228,FL2SAMSUNGHSCEI
07230,FL2 GX HSCEI
07231,FL2 GX HSI
07242,FL2EFUND YT HSI
07261,FL2CAMDXNNDQ100
07266,FL2CSOPNASDAQ
07267,FL2CAMDXNHSCEI
07288,FL2 CSOP HSCEI
07299,FL2CSOPGOLD
07300,FI CSOP HSI
07302,FI EFUND YT HSI
07312,FISAMSUNGHSI
07321,FICAMDXNHSI
07322,XI GX S&P500
07328,FISAMSUNGHSCEI
07331,FICAMDXNNDQ100
07336,FI GX HSI
07341,FICAMDXNHSCEI
07362,FI GX HSCEI
07500,FI2 CSOP HSI
07522,FI2CAMDXNNDQ100
07568,FI2CSOPNASDAQ
07588,FI2 CSOP HSCEI
08001,ORIENTSEC INT
08003,GREAT WORLD
08005,YUXING INFOTECH
08006,SINO SPLENDID
08007,GLOBALSTRAT
08009,CHI ENGY HOLD
08011,POLYARD PETRO
08013,ECI TECH
08015,CH TRENDS W2103
08017,TRADEGO
08018,FINSOFT FIN
08019,HAO WEN HLDGS
08020,UNITAS HOLD
08021,WLS HOLDINGS
08022,EVERSHINE GP
08023,KWONG MAN KEE
08025,ACR HOLDINGS
08026,CB GLOBAL
08027,KPM HOLDING
08028,TIMELESS
08029,SUN INT'L
08030,FLYING FIN
08031,ETS GROUP
08032,VIVA CHINA
08033,VODATEL NETWORK
08035,JANCO HOLDINGS
08036,EBROKER GROUP
08037,CH BIOTECH SER
08039,KNK HOLDINGS
08040,DCB HOLDINGS
08041,LUXEY INT'L
08042,KOS INTL
08043,ATLINKS
08045,NANDASOFT
08047,CHINA OCEAN GP
08048,YU TAK INT'L
08049,JILIN CHANGLONG
08050,QUANTUM THINK
08051,CIRCUTECH
08052,LUK HING ENT
08053,PIZU GROUP
08055,CHI E-INFO TECH
08056,LIFE CONCEPTS
08057,MADISON HLDG
08059,GLORY FLAME
08060,GLOBAL LINK
08062,EFT SOLUTIONS
08063,GLOBAL M HLDG
08065,KML TECH
08066,PHOENITRON HOLD
08067,OUC HOLDINGS
08069,WWPKG HOLDINGS
08070,KEEN OCEAN
08071,CH NETCOMTECH
08072,ROMA GROUP
08073,SINGYES NM
08075,MEDIA ASIA
08076,SING LEE
08078,C CREATIVE DIGI
08079,EASY REPAY FIN
08080,NAS HOLDINGS
08081,HANG TAI YUE GP
08082,SUN ENT GP
08083,CHINA YOUZAN
08085,HK LIFE SCI
08086,SINO VISION WW
08087,CHINA 33MEDIA
08088,AID LIFE SCI
08089,CHINESE STRAT
08090,CHI ASSURANCE
08091,OOH HOLDINGS
08092,ITE HOLDINGS
08093,MILLION STARS
08095,BEIDA JADE BIRD
08096,TASTY CONCEPTS
08098,CL GROUP
08100,GET HOLDINGS
08101,EJE HOLDINGS
08103,HMVOD
08105,KINGSLEY EDU
08106,SHENGHUA LANDE
08107,VISION INT HLDG
08108,GRAND PEACE
08109,KIRIN GROUP
08111,CT IND GROUP
08112,CORNERSTONE FIN
08113,HI-LEVEL TECH
08115,SHANGHAI QINGPU
08116,C FORTUNE INV
08117,CHI P ENERGY
08118,BORTEX GLOBAL
08119,THIZ TECHNOLOGY
08120,CH DEMETER FIN
08121,GURU ONLINE
08123,SINOFORTUNE FIN
08125,ROYAL CEN RES
08126,G. A. HOLDINGS
08128,CH GEOTHERMAL
08130,DADI INTL GROUP
08131,ABC MULTIACTIVE
08132,CHINAOILGANGRAN
08133,JETE POWER
08135,ZMFY GLASS
